Date,NVDA,GOOGL,META,AAPL,AMZN,MSFT,TSLA
2021-05-27,15.449896812438965,117.24810028076172,330.4417419433594,122.22943115234375,161.5054931640625,239.78021240234375,210.28334045410156
2021-05-28,16.20453453063965,116.95877838134766,326.44964599609375,121.57573699951172,161.15350341796875,240.1360321044922,208.4066619873047
2021-06-01,16.224489212036133,118.16615295410156,326.8468933105469,121.25377655029297,160.9324951171875,237.94317626953125,207.96665954589844
2021-06-02,16.736968994140625,117.64065551757812,326.8667297363281,122.0147933959961,161.69949340820312,237.8470458984375,201.7066650390625
2021-06-03,16.927997589111328,116.49877166748047,323.7783203125,120.53179931640625,159.35049438476562,236.3177947998047,190.94667053222656
2021-06-04,17.535009384155273,118.78101348876953,328.05841064453125,122.8245620727539,160.31100463867188,241.20361328125,199.68333435058594
2021-06-07,17.575653076171875,119.21424865722656,334.2451477050781,122.83433532714844,159.90049743652344,244.10816955566406,201.7100067138672
2021-06-08,17.4140567779541,119.02269744873047,331.36529541015625,123.65386962890625,163.20550537109375,242.91558837890625,201.19667053222656
2021-06-09,17.319515228271484,119.494140625,327.9591064453125,124.03437805175781,164.0574951171875,243.8966064453125,199.5933380126953
2021-06-10,17.3861141204834,120.84344482421875,330.1537780761719,123.0392074584961,167.4824981689453,247.40708923339844,203.3733367919922
2021-06-11,17.785470962524414,120.59879302978516,328.9621276855469,124.24901580810547,167.3415069580078,248.0322723388672,203.29666137695312
2021-06-14,17.978540420532227,121.52728271484375,334.433837890625,127.30279541015625,169.19349670410156,249.9558563232422,205.89666748046875
2021-06-15,17.748807907104492,120.50897216796875,334.4140319824219,126.48326110839844,169.156494140625,248.4842529296875,199.7866668701172
2021-06-16,17.770503997802734,119.8668212890625,328.7833251953125,126.98084259033203,170.7624969482422,247.54173278808594,201.6233367919922
2021-06-17,18.615615844726562,120.8305435180664,334.17572021484375,128.58090209960938,174.46200561523438,250.92718505859375,205.53334045410156
2021-06-18,18.59715461730957,119.21027374267578,327.37322998046875,127.28328704833984,174.34500122070312,249.51329040527344,207.77000427246094
2021-06-21,18.386133193969727,120.8990249633789,329.9849548339844,129.07850646972656,172.697998046875,252.5909881591797,206.94332885742188
2021-06-22,18.8446044921875,121.41313171386719,336.67816162109375,130.71755981445312,175.27200317382812,255.36097717285156,207.90333557128906
2021-06-23,19.014720916748047,121.21115112304688,338.22735595703125,130.44439697265625,175.1909942626953,255.1300811767578,218.85667419433594
2021-06-24,19.162643432617188,121.58136749267578,340.79937744140625,130.1614532470703,172.45399475097656,256.4958801269531,226.60667419433594
2021-06-25,18.98853302001953,121.58979034423828,339.0019226074219,129.8687744140625,170.072998046875,254.88973999023438,223.9566650390625
2021-06-28,19.940404891967773,121.6170883178711,353.1730041503906,131.49810791015625,172.1945037841797,258.4482727050781,229.57333374023438
2021-06-29,19.982059478759766,121.35557556152344,349.4490051269531,133.01036071777344,172.40699768066406,261.02581787109375,226.9199981689453
2021-06-30,19.957866668701172,121.17393493652344,345.2979736328125,133.62503051757812,172.00799560546875,260.5449523925781,226.56666564941406
2021-07-01,20.166898727416992,121.52628326416016,351.931640625,133.92747497558594,171.64849853515625,261.21820068359375,225.97332763671875
2021-07-02,20.441280364990234,124.31817626953125,352.2395324707031,136.55198669433594,175.5489959716797,267.0369567871094,226.3000030517578
2021-07-06,20.65230941772461,125.24370574951172,350.33282470703125,138.5618438720703,183.78700256347656,267.0465393066406,219.86000061035156
2021-07-07,20.326292037963867,125.52555847167969,348.0586853027344,141.04974365234375,184.82899475097656,269.2297668457031,214.88333129882812
2021-07-08,19.858335494995117,124.10628509521484,343.2522888183594,139.7520751953125,186.57049560546875,266.815673828125,217.60333251953125
2021-07-09,20.005508422851562,124.57722473144531,347.9891662597656,141.57655334472656,185.9669952392578,267.31585693359375,218.98333740234375
2021-07-12,20.46672821044922,126.02330017089844,350.7101745605469,140.98143005371094,185.92750549316406,266.7195129394531,228.56666564941406
2021-07-13,20.204811096191406,126.38655090332031,349.6475524902344,142.09365844726562,183.8679962158203,270.2396240234375,222.84666442871094
2021-07-14,19.797222137451172,127.27534484863281,345.2185363769531,145.51817321777344,184.08399963378906,271.71112060546875,217.7933349609375
2021-07-15,18.923925399780273,126.0525894165039,342.0705261230469,144.86448669433594,181.55999755859375,270.2876892089844,216.86666870117188
2021-07-16,18.120471954345703,126.0178451538086,338.79345703125,142.82540893554688,178.68150329589844,270.0184326171875,214.74000549316406
2021-07-19,18.73784065246582,123.64379119873047,334.6126403808594,138.98135375976562,177.47950744628906,266.42138671875,215.4066619873047
2021-07-20,18.57046890258789,125.26305389404297,339.2899475097656,142.59127807617188,178.6595001220703,268.6430969238281,220.1666717529297
2021-07-21,19.366687774658203,126.5925064086914,343.8282470703125,141.8594970703125,179.25999450683594,270.6435852050781,218.42999267578125
2021-07-22,19.550275802612305,127.45846557617188,348.7538757324219,143.22543334960938,181.90150451660156,275.20245361328125,216.4199981689453
2021-07-23,19.514354705810547,132.0175323486328,367.22479248046875,144.94256591796875,182.83200073242188,278.597412109375,214.4600067138672
2021-07-26,19.250946044921875,133.0298614501953,369.8762512207031,145.3621063232422,184.99099731445312,278.0011901855469,219.2066650390625
2021-07-27,19.165138244628906,130.91085815429688,365.2585754394531,143.19615173339844,181.3195037841797,275.58709716796875,214.92666625976562
2021-07-28,19.459482192993164,135.07342529296875,370.69061279296875,141.44969177246094,181.51600646972656,275.2793884277344,215.66000366210938
2021-07-29,19.61812400817871,134.75930786132812,355.8343811035156,142.09365844726562,179.99600219726562,275.5486755371094,225.78334045410156
2021-07-30,19.455490112304688,133.71617126464844,353.828369140625,142.3083038330078,166.37950134277344,274.0193786621094,229.06666564941406
2021-08-02,19.705928802490234,133.84323120117188,349.50860595703125,141.9765625,166.57400512695312,273.9328308105469,236.55667114257812
2021-08-03,19.77078628540039,134.61289978027344,348.8034973144531,143.77178955078125,168.31199645996094,276.1449279785156,236.5800018310547
2021-08-04,20.228755950927734,134.11219787597656,356.43023681640625,143.3717498779297,167.73599243164062,275.5582275390625,236.97332763671875
2021-08-05,20.5909481048584,135.22972106933594,360.4521179199219,143.4790802001953,168.79949951171875,278.4532165527344,238.2100067138672
2021-08-06,20.320554733276367,134.7205810546875,360.9883728027344,142.7951202392578,167.2469940185547,278.39544677734375,233.03334045410156
2021-08-09,20.249713897705078,135.8862762451172,359.1015319824219,142.7462921142578,167.093505859375,277.30865478515625,237.9199981689453
2021-08-10,19.89151382446289,135.7810821533203,358.6248779296875,142.26748657226562,166.03399658203125,275.4908447265625,236.663330078125
2021-08-11,19.655040740966797,135.25704956054688,357.4629211425781,142.52151489257812,164.60549926757812,275.9814453125,235.94000244140625
2021-08-12,19.86058235168457,136.16519165039062,360.1343078613281,145.48216247558594,165.1750030517578,278.7321472167969,240.75
2021-08-13,20.1429500579834,136.6946563720703,360.6606750488281,145.6874237060547,164.69850158691406,281.6558837890625,239.05667114257812
2021-08-16,19.905481338500977,137.27230834960938,364.0172119140625,147.66114807128906,164.94949340820312,283.3390808105469,228.72332763671875
2021-08-17,19.414583206176758,135.6366729736328,355.9634704589844,146.75242614746094,162.09800720214844,281.87713623046875,221.90333557128906
2021-08-18,18.997516632080078,134.43325805664062,352.98431396484375,143.0100555419922,160.06100463867188,280.1522521972656,229.663330078125
2021-08-19,19.753820419311523,134.66253662109375,352.65655517578125,143.34231567382812,159.3874969482422,285.9725036621094,224.49000549316406
2021-08-20,20.769556045532227,136.39891052246094,356.8770751953125,144.79818725585938,159.99749755859375,293.2862548828125,226.75332641601562
2021-08-23,21.908998489379883,138.99131774902344,360.8294982910156,146.28343200683594,163.2935028076172,293.56573486328125,235.43333435058594
2021-08-24,21.744369506835938,140.20217895507812,362.97454833984375,146.1954345703125,165.28900146484375,291.60968017578125,236.163330078125
2021-08-25,22.163429260253906,141.01353454589844,365.8345642089844,144.9642791748047,164.95899963378906,291.0218811035156,237.06666564941406
2021-08-26,22.018753051757812,140.3798370361328,361.8523254394531,144.1630859375,165.8000030517578,288.2080078125,233.72000122070312
2021-08-27,22.585485458374023,142.92408752441406,370.0451354980469,145.19882202148438,167.48150634765625,288.81512451171875,237.30667114257812
2021-08-30,22.637371063232422,143.50621032714844,378.0193786621094,149.61534118652344,171.07850646972656,292.5443420410156,243.6366729736328
2021-08-31,22.3389835357666,143.61239624023438,376.748291015625,148.3549041748047,173.5395050048828,290.8965759277344,245.24000549316406
2021-09-01,22.39487075805664,144.1265106201172,379.3997802734375,149.01931762695312,173.9499969482422,290.8482971191406,244.69667053222656
2021-09-02,22.349966049194336,142.21249389648438,372.6767272949219,150.13320922851562,173.156005859375,290.1930847167969,244.1300048828125
2021-09-03,22.79604148864746,142.6615753173828,373.6499328613281,150.7683563232422,173.90249633789062,290.18353271484375,244.52333068847656
2021-09-07,22.615419387817383,143.1985321044922,379.5288391113281,153.1036376953125,175.46449279785156,289.25848388671875,250.97332763671875
2021-09-08,22.293079376220703,142.6134490966797,374.95086669921875,151.5597686767578,176.27499389648438,289.2873229980469,251.2899932861328
2021-09-09,22.131410598754883,142.46458435058594,375.37786865234375,150.54364013671875,174.20799255371094,286.4350280761719,251.6199951171875
2021-09-10,22.431795120239258,139.81956481933594,376.0630798339844,145.56036376953125,173.45750427246094,284.9510192871094,245.42333984375
2021-09-13,22.106464385986328,141.26515197753906,373.89825439453125,146.1270294189453,172.85850524902344,286.18438720703125,247.6666717529297
2021-09-14,22.196279525756836,141.47555541992188,373.91802978515625,144.7297821044922,172.5,288.8825988769531,248.163330078125
2021-09-15,22.295076370239258,143.34642028808594,371.326171875,145.6189727783203,173.7895050048828,293.7295837402344,251.94332885742188
2021-09-16,22.196279525756836,142.5330810546875,370.47210693359375,145.38441467285156,174.41200256347656,294.1151123046875,252.3300018310547
2021-09-17,21.85498046875,139.74412536621094,362.19000244140625,142.71697998046875,173.12600708007812,288.959716796875,253.163330078125
2021-09-20,21.06960105895996,137.67921447753906,353.2325439453125,139.66835021972656,167.7864990234375,283.5923156738281,243.38999938964844
2021-09-21,21.20232582092285,137.9904022216797,355.0002136230469,140.14710998535156,167.18150329589844,284.07421875,246.4600067138672
2021-09-22,21.895896911621094,139.23150634765625,340.8291320800781,142.5117645263672,169.00250244140625,287.7166748046875,250.64666748046875
2021-09-23,22.4357852935791,140.15701293945312,343.5601501464844,143.4693145751953,170.8000030517578,288.6610107421875,251.2133331298828
2021-09-24,22.03561019897461,141.14852905273438,350.51153564453125,143.55726623535156,171.2760009765625,288.4585876464844,258.1300048828125
2021-09-27,21.615476608276367,140.0140838623047,351.12725830078125,142.04275512695312,170.2899932861328,283.4670715332031,263.78668212890625
2021-09-28,20.656452178955078,134.81138610839844,338.28692626953125,138.66192626953125,165.79800415039062,273.2045593261719,259.1866760253906
2021-09-29,20.474824905395508,133.34597778320312,337.2541809082031,139.5608673095703,165.05599975585938,273.66705322265625,260.4366760253906
2021-09-30,20.67342185974121,132.67352294921875,337.0357360839844,138.26129150390625,164.2519989013672,271.66278076171875,258.49334716796875
2021-10-01,20.699363708496094,135.51904296875,340.6306457519531,139.38497924804688,164.16299438476562,278.5815734863281,258.40667724609375
2021-10-04,19.69144058227539,132.65716552734375,323.96697998046875,135.95533752441406,159.48899841308594,272.8094482421875,260.510009765625
2021-10-05,20.408960342407227,135.00294494628906,330.65032958984375,137.88021850585938,161.0500030517578,278.25384521484375,260.1966552734375
2021-10-06,20.657453536987305,136.5334014892578,331.32562255859375,138.7498779296875,163.10049438476562,282.4457092285156,260.9166564941406
2021-10-07,21.031679153442383,138.18092346191406,326.9362487792969,140.0103302001953,165.1215057373047,284.12225341796875,264.53668212890625
2021-10-08,20.788179397583008,138.73724365234375,327.7604675292969,139.62925720214844,164.43099975585938,284.12225341796875,261.8299865722656
2021-10-11,20.652462005615234,137.87228393554688,323.19244384765625,139.5413360595703,162.31500244140625,283.52490234375,263.9800109863281
2021-10-12,20.628511428833008,135.42576599121094,321.5240783691406,138.27108764648438,162.3665008544922,282.2240295410156,268.5733337402344
2021-10-13,20.895957946777344,136.55027770996094,322.2887268066406,137.684814453125,164.21400451660156,285.52923583984375,270.3599853515625
2021-10-14,21.70130157470703,140.0924835205078,326.25103759765625,140.46958923339844,164.9929962158203,291.7348937988281,272.7733459472656
2021-10-15,21.817062377929688,140.307861328125,322.5072021484375,141.52490234375,170.4510040283203,293.14178466796875,281.010009765625
2021-10-18,22.176321029663086,141.70729064941406,333.0137939453125,143.1957244873047,172.33700561523438,296.10980224609375,290.03668212890625
2021-10-19,22.244186401367188,142.16285705566406,337.6315002441406,145.35513305664062,172.20750427246094,297.0155029296875,288.0899963378906
2021-10-20,22.057565689086914,140.70587158203125,338.41607666015625,145.84371948242188,170.7530059814453,296.2253723144531,288.6000061035156
2021-10-21,22.645357131958008,140.82199096679688,339.50848388671875,146.05868530273438,171.75050354003906,299.4534912109375,298.0
2021-10-22,22.67928695678711,136.53488159179688,322.3581848144531,145.2867431640625,166.77749633789062,297.9117431640625,303.2266540527344
2021-10-25,23.11838150024414,136.41629028320312,326.409912109375,145.2379150390625,166.01849365234375,296.9192199707031,341.6199951171875
2021-10-26,24.66619300842285,138.26380920410156,313.6192932128906,145.90232849121094,168.80349731445312,298.82708740234375,339.4766540527344
2021-10-27,24.400739669799805,145.12103271484375,310.05419921875,145.4430694580078,169.62449645996094,311.4119567871094,345.9533386230469
2021-10-28,24.889734268188477,144.75526428222656,314.7215881347656,149.0779266357422,172.32850646972656,312.54901123046875,359.0133361816406
2021-10-29,25.514446258544922,146.935791015625,321.325439453125,146.37136840820312,168.6215057373047,319.5545349121094,371.3333435058594
2021-11-01,25.773914337158203,142.42088317871094,327.6910095214844,145.5505828857422,165.90550231933594,317.3863830566406,402.86334228515625
2021-11-02,26.34673309326172,144.34188842773438,325.8041076660156,146.58633422851562,165.6374969482422,321.00958251953125,390.6666564941406
2021-11-03,26.54332733154297,145.4986572265625,329.319580078125,148.0226287841797,169.1999969482422,321.8479309082031,404.6199951171875
2021-11-04,29.739744186401367,147.1556396484375,333.5202331542969,147.50479125976562,173.85000610351562,324.1991271972656,409.9700012207031
2021-11-05,29.690839767456055,147.73574829101562,338.7636413574219,148.03318786621094,175.94949340820312,323.8330078125,407.36334228515625
2021-11-08,30.740680694580078,147.9134063720703,336.27105712890625,147.2112579345703,174.44900512695312,324.7291564941406,387.64666748046875
2021-11-09,30.593984603881836,147.80177307128906,333.0435791015625,147.57327270507812,178.81149291992188,323.72698974609375,341.1666564941406
2021-11-10,29.398441314697266,144.79942321777344,325.3671875,144.74530029296875,174.1024932861328,318.7643127441406,355.98333740234375
2021-11-11,30.327533721923828,144.67337036132812,325.46649169921875,144.69638061523438,173.625,320.3349609375,354.5033264160156
2021-11-12,30.327533721923828,147.5630340576172,338.52532958984375,146.77088928222656,176.25750732421875,324.4689636230469,344.47332763671875
2021-11-15,29.963287353515625,147.33872985839844,345.1490478515625,146.7806396484375,177.28399658203125,323.8426208496094,337.7966613769531
2021-11-16,30.140914916992188,146.76705932617188,340.5809020996094,147.75918579101562,177.03500366210938,327.1575012207031,351.57666015625
2021-11-17,29.200855255126953,146.936767578125,338.4061279296875,150.19578552246094,177.4499969482422,327.3794860839844,363.0033264160156
2021-11-18,31.609888076782227,148.71485900878906,336.3405456542969,154.48175048828125,184.80299377441406,329.4550476074219,365.4599914550781
2021-11-19,32.917198181152344,147.8096923828125,342.9046936035156,157.10426330566406,183.82850646972656,331.2312927246094,379.0199890136719
2021-11-22,31.89031410217285,145.20486450195312,338.64447021484375,157.56414794921875,178.6284942626953,328.0649108886719,385.6233215332031
2021-11-23,31.680744171142578,144.6887664794922,334.91058349609375,157.94580078125,179.0019989013672,325.9893493652344,369.6766662597656
2021-11-24,32.60683822631836,145.02423095703125,338.694091796875,158.46437072753906,179.02049255371094,326.21142578125,372.0
2021-11-26,31.438241958618164,141.11676025390625,330.8091735839844,153.44451904296875,175.22799682617188,318.26629638671875,360.6400146484375
2021-11-29,33.3073844909668,144.4391632080078,335.6851501464844,156.80087280273438,178.07850646972656,324.97564697265625,378.9966735839844
2021-11-30,32.60883712768555,140.8334197998047,322.2091979980469,161.7522430419922,175.35350036621094,319.144775390625,381.586669921875
2021-12-01,31.374225616455078,139.99374389648438,308.4454650878906,161.23367309570312,172.18600463867188,318.6524658203125,365.0
2021-12-02,32.06388854980469,141.8938751220703,308.23687744140625,160.24537658691406,171.8679962158203,318.0829162597656,361.5333251953125
2021-12-03,30.633663177490234,140.93663024902344,304.7114562988281,158.36651611328125,169.489501953125,311.8271789550781,338.3233337402344
2021-12-06,29.978923797607422,142.0814666748047,315.66497802734375,161.7718963623047,171.36849975585938,314.8971252441406,336.336669921875
2021-12-07,32.36430740356445,146.16514587402344,320.5706481933594,167.506103515625,176.1645050048828,323.3249206542969,350.5833435058594
2021-12-08,31.764467239379883,147.07521057128906,328.26690673828125,171.3223876953125,176.1580047607422,323.3731689453125,356.32000732421875
2021-12-09,30.43105125427246,146.53135681152344,327.5321044921875,170.8135528564453,174.17100524902344,321.5679016113281,334.6000061035156
2021-12-10,30.139619827270508,146.89161682128906,327.4625549316406,175.59861755371094,172.21200561523438,330.68109130859375,339.010009765625
2021-12-13,28.106557846069336,144.7329559326172,332.1696472167969,171.96824645996094,169.5675048828125,327.6498718261719,322.13665771484375
2021-12-14,28.28221321105957,142.82781982421875,331.4248352050781,170.58848571777344,169.0915069580078,316.97265625,319.5033264160156
2021-12-15,30.400114059448242,145.34283447265625,339.2899475097656,175.45184326171875,173.31500244140625,323.0641784667969,325.3299865722656
2021-12-16,28.332117080688477,143.36180114746094,332.57684326171875,168.5629425048828,168.87100219726562,313.65179443359375,308.97332763671875
2021-12-17,27.74725341796875,140.66220092773438,331.474609375,167.46694946289062,170.0175018310547,312.58990478515625,310.8566589355469
2021-12-20,27.665407180786133,140.54507446289062,323.19244384765625,166.10679626464844,167.07899475097656,308.8345642089844,299.9800109863281
2021-12-21,29.01879119873047,142.39659118652344,331.8817138671875,169.2772674560547,170.41700744628906,315.95904541015625,312.84332275390625
2021-12-22,29.34316062927246,145.3170166015625,328.15771484375,171.87037658691406,171.03700256347656,321.66448974609375,336.2900085449219
2021-12-23,29.582693099975586,145.81475830078125,332.9145202636719,172.49664306640625,171.06849670410156,323.1028137207031,355.6666564941406
2021-12-27,30.885168075561523,146.79733276367188,343.778564453125,176.45970153808594,169.66949462890625,330.5942077636719,364.64666748046875
2021-12-28,30.263378143310547,145.58697509765625,343.81829833984375,175.44204711914062,170.66099548339844,329.435791015625,362.8233337402344
2021-12-29,29.942995071411133,145.5552215576172,340.56109619140625,175.53012084960938,169.2010040283203,330.1114807128906,362.0633239746094
2021-12-30,29.52880096435547,145.1041259765625,341.9711608886719,174.37542724609375,168.64450073242188,327.5725402832031,356.7799987792969
2021-12-31,29.354137420654297,143.7657470703125,334.0168151855469,173.7589569091797,166.7169952392578,324.6763916015625,352.260009765625
2022-01-03,30.062763214111328,143.90419006347656,336.19158935546875,178.1036376953125,170.4044952392578,323.1607666015625,399.9266662597656
2022-01-04,29.23337173461914,143.31663513183594,334.195556640625,175.84323120117188,167.52200317382812,317.6195068359375,383.1966552734375
2022-01-05,27.55063247680664,136.74180603027344,321.9212951660156,171.16586303710938,164.35699462890625,305.4267578125,362.7066650390625
2022-01-06,28.123517990112305,136.71450805664062,330.1537780761719,168.30850219726562,163.25399780273438,303.0133056640625,354.8999938964844
2022-01-07,27.194320678710938,135.98951721191406,329.4884338378906,168.474853515625,162.5540008544922,303.1677551269531,342.32000732421875
2022-01-10,27.347028732299805,137.62960815429688,325.7942810058594,168.49444580078125,161.48599243164062,303.3897399902344,352.7066650390625
2022-01-11,27.763221740722656,138.68809509277344,332.05047607421875,171.3223876953125,165.36199951171875,304.0752258300781,354.79998779296875
2022-01-12,27.94486427307129,140.36990356445312,330.9482421875,171.7627716064453,165.20700073242188,307.2513122558594,368.739990234375
2022-01-13,26.523622512817383,137.5477294921875,324.2153015136719,168.49444580078125,161.21400451660156,294.24761962890625,343.85333251953125
2022-01-14,26.889911651611328,138.4344940185547,329.5976867675781,169.35552978515625,162.13800048828125,299.4607238769531,349.8699951171875
2022-01-18,25.852920532226562,134.97813415527344,315.9430236816406,166.15573120117188,158.91749572753906,292.1720886230469,343.5033264160156
2022-01-19,25.018535614013672,134.103271484375,317.3730773925781,162.66233825683594,156.2989959716797,292.8285827636719,331.8833312988281
2022-01-20,24.103309631347656,132.3078155517578,314.3640441894531,160.97923278808594,151.66749572753906,291.158447265625,332.0899963378906
2022-01-21,23.328811645507812,129.37399291992188,301.06695556640625,158.9243621826172,142.64300537109375,285.7812805175781,314.6333312988281
2022-01-24,23.326814651489258,129.82308959960938,306.5685119628906,158.1512451171875,144.54400634765625,286.1094665527344,310.0
2022-01-25,22.28084373474121,125.98310089111328,298.0679016113281,156.35073852539062,139.98599243164062,278.50225830078125,306.1333312988281
2022-01-26,22.727975845336914,128.2638702392578,292.5862121582031,156.26272583007812,138.87249755859375,286.4377136230469,312.4700012207031
2022-01-27,21.90157127380371,128.03758239746094,292.5961608886719,155.80279541015625,139.6374969482422,289.4593811035156,276.3666687011719
2022-01-28,22.79584503173828,132.35096740722656,299.61700439453125,166.67433166503906,143.97799682617188,297.5878601074219,282.1166687011719
2022-01-31,24.438661575317383,134.2888641357422,311.08697509765625,171.02883911132812,149.57350158691406,300.2137756347656,312.239990234375
2022-02-01,24.59036636352539,136.61180114746094,316.7871398925781,170.86248779296875,151.19349670410156,298.070556640625,310.4166564941406
2022-02-02,25.19319725036621,146.89012145996094,320.7593994140625,172.06610107421875,150.6125030517578,302.6077880859375,301.88665771484375
2022-02-03,23.901700973510742,142.01695251464844,236.11068725585938,169.1891632080078,138.8455047607422,290.8205261230469,297.0466613769531
2022-02-04,24.271984100341797,142.2184600830078,235.44534301757812,168.90505981445312,157.63949584960938,295.3481750488281,307.7733459472656
2022-02-07,24.680192947387695,138.15711975097656,223.34983825683594,168.18983459472656,157.9355010986328,290.5309753417969,302.4466552734375
2022-02-08,25.05945587158203,138.35362243652344,218.6526336669922,171.29574584960938,161.4134979248047,294.0159606933594,307.3333435058594
2022-02-09,26.653371810913086,140.53016662597656,230.39064025878906,172.71640014648438,161.1894989013672,300.43572998046875,310.6666564941406
2022-02-10,25.774072647094727,137.58047485351562,226.48793029785156,168.64051818847656,159.0034942626953,291.91143798828125,301.51666259765625
2022-02-11,23.902700424194336,133.27552795410156,218.0270233154297,165.23085021972656,153.2935028076172,284.8255615234375,286.6666564941406
2022-02-14,24.220083236694336,134.50967407226562,216.18983459472656,165.4660186767578,155.16700744628906,284.7869873046875,291.9200134277344
2022-02-15,26.443775177001953,135.5840606689453,219.46694946289062,169.29696655273438,156.510498046875,290.06756591796875,307.4766540527344
2022-02-16,26.459745407104492,136.70510864257812,215.0378875732422,169.06182861328125,158.10049438476562,289.72894287109375,307.7966613769531
2022-02-17,24.459619522094727,131.54507446289062,206.26914978027344,165.4660186767578,154.65249633789062,281.24517822265625,292.1166687011719
2022-02-18,23.59629249572754,129.4250946044922,204.7299041748047,163.91796875,152.60150146484375,278.53643798828125,285.6600036621094
2022-02-22,23.34477996826172,128.8400115966797,200.67820739746094,160.99819946289062,150.19749450683594,278.33331298828125,273.84332275390625
2022-02-23,22.343717575073242,126.63121032714844,197.07339477539062,156.83416748046875,144.82699584960938,271.12640380859375,254.67999267578125
2022-02-24,23.702083587646484,131.69593811035156,206.159912109375,159.4501495361328,151.35800170898438,284.9790954589844,266.92333984375
2022-02-25,24.11029624938965,133.45118713378906,209.01992797851562,161.51748657226562,153.7884979248047,287.61041259765625,269.9566650390625
2022-02-28,24.337858200073242,134.044189453125,209.56613159179688,161.78201293945312,153.56300354003906,289.04217529296875,290.1433410644531
2022-03-01,23.43160629272461,133.05615234375,202.0784149169922,159.9008331298828,151.14199829101562,285.3275146484375,288.1233215332031
2022-03-02,24.17729377746582,133.56234741210938,206.6663818359375,163.1929473876953,152.05250549316406,290.3964538574219,293.2966613769531
2022-03-03,23.67218780517578,132.89537048339844,201.56202697753906,162.8695831298828,147.89849853515625,286.26580810546875,279.7633361816406
2022-03-04,22.895559310913086,130.9173126220703,198.6721954345703,159.87142944335938,145.64100646972656,280.4034729003906,279.42999267578125
2022-03-07,21.314353942871094,125.43079376220703,186.16954040527344,156.07968139648438,137.4530029296875,269.8106994628906,268.1933288574219
2022-03-08,21.476064682006836,126.1513442993164,188.96995544433594,154.2572784423828,136.01449584960938,266.8505554199219,274.79998779296875
2022-03-09,22.973419189453125,132.41946411132812,197.123046875,159.65589904785156,139.2790069580078,279.087890625,286.3233337402344
2022-03-10,22.618045806884766,131.43643188476562,193.85586547851562,155.31544494628906,146.8175048828125,276.2727966308594,279.4333190917969
2022-03-11,22.061033248901367,128.89659118652344,186.30857849121094,151.60208129882812,145.52450561523438,270.93292236328125,265.1166687011719
2022-03-14,21.292387008666992,125.00648498535156,185.3353729248047,147.5751190185547,141.85299682617188,267.42132568359375,255.4566650390625
2022-03-15,22.9324951171875,128.2291259765625,190.69793701171875,151.9547576904297,147.3665008544922,277.7818908691406,267.2966613769531
2022-03-16,24.45280647277832,132.28102111816406,202.2174530029297,156.36383056640625,153.10400390625,284.78570556640625,280.07666015625
2022-03-17,24.72233009338379,132.83535766601562,206.39822387695312,157.3730010986328,157.23899841308594,285.5885925292969,290.5333251953125
2022-03-18,26.406354904174805,135.1046905517578,214.98826599121094,160.66506958007812,161.25050354003906,290.6286315917969,301.7966613769531
2022-03-21,26.686859130859375,135.0808563232422,210.02293395996094,162.03675842285156,161.4915008544922,289.4001159667969,307.0533447265625
2022-03-22,26.47723388671875,138.81912231445312,215.1471405029297,165.4072265625,164.88900756835938,294.1402587890625,331.32666015625
2022-03-23,25.58880043029785,137.2385711669922,211.97926330566406,166.76914978027344,163.4080047607422,289.7193603515625,333.03668212890625
2022-03-24,28.100360870361328,140.51036071777344,218.046875,170.55108642578125,163.64950561523438,294.17889404296875,337.97332763671875
2022-03-25,27.643169403076172,140.61058044433594,220.28126525878906,171.18795776367188,164.77349853515625,293.7726135253906,336.8800048828125
2022-03-28,28.16924476623535,140.3947296142578,222.03897094726562,172.05018615722656,168.99049377441406,300.5636291503906,363.9466552734375
2022-03-29,28.605472564697266,141.4368438720703,228.2655029296875,175.34225463867188,169.31500244140625,305.1199035644531,366.5233459472656
2022-03-30,27.641172409057617,140.87408447265625,226.26943969726562,174.17628479003906,166.30099487304688,303.62042236328125,364.663330078125
2022-03-31,27.237886428833008,138.0246124267578,220.81753540039062,171.08018493652344,162.99749755859375,298.2515563964844,359.20001220703125
2022-04-01,26.664899826049805,139.09950256347656,223.29026794433594,170.78622436523438,163.55999755859375,299.3254089355469,361.5299987792969
2022-04-04,27.31175422668457,141.8993377685547,232.26754760742188,174.832763671875,168.34649658203125,304.6943054199219,381.8166809082031
2022-04-05,25.885272979736328,139.53671264648438,230.23175048828125,171.5210723876953,164.05499267578125,300.7377624511719,363.7533264160156
2022-04-06,24.363964080810547,135.52403259277344,221.75099182128906,168.3563690185547,158.75599670410156,289.72894287109375,348.586669921875
2022-04-07,24.165315628051758,134.86947631835938,221.40342712402344,168.66009521484375,157.7845001220703,291.5379943847656,352.4200134277344
2022-04-08,23.078231811523438,132.28797912597656,220.78773498535156,166.6515350341797,154.4604949951172,287.28155517578125,341.8299865722656
2022-04-11,21.878353118896484,127.8574447631836,214.9584503173828,162.39927673339844,151.1219940185547,275.9535827636719,325.30999755859375
2022-04-12,21.466081619262695,126.75675964355469,212.654541015625,164.27069091796875,150.78750610351562,272.8579406738281,328.98333740234375
2022-04-13,22.16384506225586,128.91990661621094,213.4986572265625,166.95526123046875,155.54100036621094,278.2365417480469,340.7900085449219
